stock;prix;nom;péremption;bio;marque;label_bio;provenance;type_produit
362;10.300082123538512;Rose;;False;Domaine de Villeneuve;;;Boisson alcoolisé
9;10.345375451882282;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
366;5.094496203175358;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
329;4.869816886717165;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
278;5.715858848539627;Whisky;;True;Jack Daniels;Bio cohérence;;Boisson alcoolisé
420;6.811971700017566;Vodka;;True;Zubrowka;Bio cohérence;;Boisson alcoolisé
127;7.904960203202439;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
9;7.0100667416799824;Vodka;;True;Poliakov;Bio cohérence;;Boisson alcoolisé
276;11.864128762135897;Rose;;True;Domaine du Moulin;AB;;Boisson alcoolisé
30;6.545997237453794;Bière brune;;False;Guinness;;;Boisson alcoolisé
418;4.455522298115248;Bière blonde;;True;Chouffe;Bio cohérence;;Boisson alcoolisé
215;5.170881693004701;Vodka;;True;Poliakov;AB;;Boisson alcoolisé
456;4.870777131713097;Bière rousse;;True;Boréale;Bio cohérence;;Boisson alcoolisé
95;4.790790259197671;Vin rouge;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
282;5.548300365174359;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
367;9.631176883573342;Vin blanc;;False;Domaine du Moulin;;;Boisson alcoolisé
113;5.72973611753425;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
111;5.486618050119885;Whisky;;False;William Peal;;;Boisson alcoolisé
283;10.595689109912517;Whisky;;False;Grants;;;Boisson alcoolisé
366;11.125931563983645;Bière rousse;;True;Boréale;Bio cohérence;;Boisson alcoolisé
75;9.830813704634895;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
208;11.179419553476976;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
310;9.82524071891456;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
132;11.465301042670276;Rose;;False;Domain de la Borde;;;Boisson alcoolisé
142;5.1236742563249855;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
36;9.119302092887251;Vin blanc;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
117;7.391028468892805;Vin blanc;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
476;11.439786735610609;Bière brune;;True;Guinness;Bio partenaire;;Boisson alcoolisé
408;12.801212070765468;Whisky;;True;Grants;Bio partenaire;;Boisson alcoolisé
143;11.12365111673111;Whisky;;False;William Peal;;;Boisson alcoolisé
69;7.560290330008408;Bière brune;;False;Leffe;;;Boisson alcoolisé
145;10.44603176024079;Bière blonde;;True;Chouffe;AB;;Boisson alcoolisé
399;5.731140725495067;Vodka;;False;Poliakov;;;Boisson alcoolisé
72;8.747640171320462;Bière rousse;;False;Boréale;;;Boisson alcoolisé
329;6.691228712230416;Rose;;False;Domaine de Villeneuve;;;Boisson alcoolisé
89;6.954989782726036;Whisky;;True;Jack Daniels;Bio cohérence;;Boisson alcoolisé
454;4.432622969030374;Vodka;;False;Poliakov;;;Boisson alcoolisé
55;7.621835785636052;Bière brune;;False;Leffe;;;Boisson alcoolisé
407;10.555999665992147;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
265;10.856707515256117;Bière rousse;;False;Boréale;;;Boisson alcoolisé
472;7.621219984534437;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
178;4.453240684072295;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
310;4.956638131374678;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
177;9.567302452129033;Vin blanc;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
119;11.288108485967498;Vodka;;True;Zubrowka;AB;;Boisson alcoolisé
328;11.592627734187731;Bière blonde;;True;Leffe;Bio cohérence;;Boisson alcoolisé
324;11.73816111882008;Vin rouge;;True;Domaine de Villeneuve;AB;;Boisson alcoolisé
283;6.1977312091108105;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
119;8.42488858726132;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
404;7.374315659286537;Vodka;;True;Poliakov;AB;;Boisson alcoolisé
369;12.886606656046256;Bière brune;;True;Leffe;Bio cohérence;;Boisson alcoolisé
345;8.117436518969525;Whisky;;False;Grants;;;Boisson alcoolisé
336;7.953466785959028;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
190;6.35033488812007;Bière brune;;False;Guinness;;;Boisson alcoolisé
443;4.3760531369537965;Vodka;;False;Poliakov;;;Boisson alcoolisé
9;8.621798768392939;Vodka;;True;Zubrowka;AB;;Boisson alcoolisé
37;7.580398851674622;Vin blanc;;False;Domaine du Moulin;;;Boisson alcoolisé
295;7.539458791548244;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
38;10.251779816372265;Vin rouge;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
255;10.949827724439059;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
337;6.313255224836592;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
296;4.630169297429528;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
487;5.142141348404194;Vodka;;False;Zubrowka;;;Boisson alcoolisé
131;10.804817588919034;Bière rousse;;True;Guinness;Bio partenaire;;Boisson alcoolisé
399;7.243091972267816;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
250;9.034953976312625;Whisky;;False;William Peal;;;Boisson alcoolisé
214;8.704660250408047;Bière blonde;;True;Chouffe;Bio cohérence;;Boisson alcoolisé
470;11.096422155149654;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
194;8.909542248952945;Bière rousse;;False;Guinness;;;Boisson alcoolisé
26;11.467699949139684;Whisky;;False;William Peal;;;Boisson alcoolisé
16;7.415241417050056;Vodka;;True;Poliakov;Bio cohérence;;Boisson alcoolisé
324;11.793041773491684;Whisky;;True;Jack Daniels;AB;;Boisson alcoolisé
30;12.1060699595306;Vin rouge;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
212;10.770757800868349;Bière brune;;False;Leffe;;;Boisson alcoolisé
182;11.402076056696153;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
392;7.147819916845793;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
233;4.4957063978705145;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
193;12.113993946879907;Vin blanc;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
255;13.108144073177646;Bière brune;;True;Leffe;AB;;Boisson alcoolisé
315;10.888671577898938;Vodka;;True;Poliakov;AB;;Boisson alcoolisé
377;8.21509049690129;Vin rouge;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
144;5.009808089997579;Rose;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
499;7.109975751326306;Vodka;;True;Poliakov;AB;;Boisson alcoolisé
37;5.6137097516288135;Bière blonde;;False;Leffe;;;Boisson alcoolisé
153;5.312525347852098;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
434;5.782597387640134;Bière brune;;False;Leffe;;;Boisson alcoolisé
74;9.227199192135854;Vin blanc;;False;Domaine du Moulin;;;Boisson alcoolisé
25;5.234394058140347;Whisky;;True;William Peal;AB;;Boisson alcoolisé
90;6.900387907274701;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
332;4.358774257469534;Bière rousse;;False;Guinness;;;Boisson alcoolisé
213;12.362312069023508;Vin rouge;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
392;9.755709647933434;Bière brune;;True;Guinness;AB;;Boisson alcoolisé
169;10.577670808655622;Vin rouge;;True;Domain de la Borde;AB;;Boisson alcoolisé
466;6.395362881424093;Bière brune;;False;Leffe;;;Boisson alcoolisé
278;10.704724798865577;Bière blonde;;True;Leffe;AB;;Boisson alcoolisé
195;4.5507409350725165;Whisky;;False;William Peal;;;Boisson alcoolisé
415;9.078810147896927;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
119;7.076347185971975;Vin rouge;;True;Domaine de Villeneuve;Bio cohérence;;Boisson alcoolisé
383;7.448354797242964;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
35;6.637520780972666;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
367;7.852555284370057;Bière brune;;False;Leffe;;;Boisson alcoolisé
32;4.836251952805457;Bière rousse;;False;Guinness;;;Boisson alcoolisé
70;4.628231776434513;Bière blonde;;False;Leffe;;;Boisson alcoolisé
49;11.864560061952837;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
67;12.181822014019279;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
494;7.050426793209924;Whisky;;True;William Peal;AB;;Boisson alcoolisé
395;6.291571464463618;Bière rousse;;False;Guinness;;;Boisson alcoolisé
368;12.89871094781575;Bière rousse;;True;Boréale;AB;;Boisson alcoolisé
313;4.895970390420566;Whisky;;False;William Peal;;;Boisson alcoolisé
111;5.399752465957781;Rose;;False;Domain de la Borde;;;Boisson alcoolisé
223;10.019810008650136;Bière blonde;;False;Leffe;;;Boisson alcoolisé
215;5.042370816582529;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
413;7.9946060927457;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
345;5.01517508685077;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
163;10.546609932849737;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
39;8.213459001428852;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
147;4.943278218084849;Bière blonde;;False;Leffe;;;Boisson alcoolisé
350;5.199069310241117;Vodka;;False;Zubrowka;;;Boisson alcoolisé
467;10.784679581562798;Vodka;;False;Zubrowka;;;Boisson alcoolisé
494;10.297635623977008;Whisky;;False;William Peal;;;Boisson alcoolisé
138;10.369290998973854;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
53;9.78709541338284;Vodka;;False;Zubrowka;;;Boisson alcoolisé
242;7.5306427573062935;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
437;8.779252660746295;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
200;9.376496712687192;Bière blonde;;True;Leffe;Bio cohérence;;Boisson alcoolisé
25;6.792006061598343;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
29;9.518505070149363;Bière rousse;;False;Guinness;;;Boisson alcoolisé
168;8.276651078178613;Bière rousse;;False;Boréale;;;Boisson alcoolisé
469;11.699607060945205;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
398;11.597167151404548;Vodka;;False;Zubrowka;;;Boisson alcoolisé
12;11.746662113089725;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
224;7.8764828365622375;Bière blonde;;True;Chouffe;Bio cohérence;;Boisson alcoolisé
91;8.44792570053822;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
16;10.708439356151032;Bière rousse;;False;Boréale;;;Boisson alcoolisé
249;11.314812058366389;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
468;8.053506755474983;Bière blonde;;False;Leffe;;;Boisson alcoolisé
196;10.682891697685445;Whisky;;False;Grants;;;Boisson alcoolisé
304;12.335972500795425;Bière brune;;True;Leffe;Bio cohérence;;Boisson alcoolisé
300;10.295476288992145;Vodka;;False;Poliakov;;;Boisson alcoolisé
209;13.121588897109794;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
144;5.862244074758061;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
378;10.719361437003531;Bière brune;;False;Guinness;;;Boisson alcoolisé
486;8.952823231711893;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
260;11.320227588714749;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
79;8.25249087938147;Bière rousse;;False;Guinness;;;Boisson alcoolisé
290;12.593705411981173;Vin blanc;;True;Domaine de Villeneuve;Bio cohérence;;Boisson alcoolisé
442;6.268288254936205;Vin rouge;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
97;7.031229700703448;Bière rousse;;True;Guinness;Bio cohérence;;Boisson alcoolisé
15;9.943454402616858;Bière brune;;True;Leffe;Bio partenaire;;Boisson alcoolisé
50;10.338618832140535;Bière rousse;;False;Guinness;;;Boisson alcoolisé
28;7.1313200730212705;Bière rousse;;True;Boréale;Bio partenaire;;Boisson alcoolisé
132;11.131913726499919;Bière rousse;;True;Guinness;Bio cohérence;;Boisson alcoolisé
296;4.60746134647232;Bière brune;;False;Guinness;;;Boisson alcoolisé
150;5.807581712257821;Bière blonde;;False;Leffe;;;Boisson alcoolisé
415;7.276299362857227;Rose;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
8;4.669429695342218;Vodka;;True;Poliakov;Bio cohérence;;Boisson alcoolisé
239;5.572029995113045;Bière rousse;;True;Boréale;Bio cohérence;;Boisson alcoolisé
343;8.765586843177074;Bière blonde;;False;Leffe;;;Boisson alcoolisé
433;6.7456497242475395;Rose;;True;Domaine de Villeneuve;AB;;Boisson alcoolisé
68;9.649211202865724;Bière blonde;;False;Leffe;;;Boisson alcoolisé
213;10.999388747727542;Vin blanc;;True;Domaine du Moulin;AB;;Boisson alcoolisé
296;8.435295327144567;Vin blanc;;True;Domaine de Villeneuve;Bio cohérence;;Boisson alcoolisé
12;6.279900224574502;Vin rouge;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
6;12.504520940079715;Vin blanc;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
237;8.269925651852487;Whisky;;True;William Peal;Bio partenaire;;Boisson alcoolisé
184;9.945893751301442;Bière brune;;True;Leffe;Bio cohérence;;Boisson alcoolisé
53;10.129774200413044;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
158;4.135667533338492;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
364;9.20758566072799;Bière rousse;;False;Boréale;;;Boisson alcoolisé
22;11.990626977672633;Bière rousse;;False;Boréale;;;Boisson alcoolisé
322;7.224658624949839;Vodka;;False;Poliakov;;;Boisson alcoolisé
474;4.686599713520477;Bière brune;;True;Leffe;AB;;Boisson alcoolisé
373;11.213804529883106;Bière blonde;;False;Leffe;;;Boisson alcoolisé
11;11.614247235816107;Whisky;;False;Grants;;;Boisson alcoolisé
439;8.51208818573384;Bière rousse;;True;Boréale;Bio cohérence;;Boisson alcoolisé
85;10.40223677495443;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
121;11.991928151150345;Bière rousse;;False;Guinness;;;Boisson alcoolisé
476;11.493403219733633;Bière rousse;;True;Guinness;Bio partenaire;;Boisson alcoolisé
378;6.937515955718423;Vin rouge;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
292;7.832301981459242;Bière brune;;False;Leffe;;;Boisson alcoolisé
29;10.546635781044664;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
291;9.8392429876989;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
241;4.185628828863357;Bière brune;;False;Leffe;;;Boisson alcoolisé
144;5.603435052280476;Bière brune;;False;Leffe;;;Boisson alcoolisé
385;10.622711253130394;Vodka;;False;Poliakov;;;Boisson alcoolisé
22;6.9109941863551985;Bière rousse;;True;Boréale;Bio cohérence;;Boisson alcoolisé
144;10.33362673028724;Bière blonde;;True;Chouffe;AB;;Boisson alcoolisé
173;8.701024851564576;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
427;4.851353950278304;Vodka;;False;Zubrowka;;;Boisson alcoolisé
27;5.5206158884057075;Rose;;True;Domaine du Moulin;AB;;Boisson alcoolisé
417;11.303541384749453;Bière brune;;True;Guinness;Bio partenaire;;Boisson alcoolisé
420;11.563405965214155;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
136;9.489700396535113;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
208;4.122929640580567;Bière rousse;;False;Boréale;;;Boisson alcoolisé
135;10.500617910612903;Whisky;;True;William Peal;Bio partenaire;;Boisson alcoolisé
235;5.1614516440222005;Bière brune;;True;Leffe;Bio partenaire;;Boisson alcoolisé
362;9.534770638342534;Bière brune;;False;Leffe;;;Boisson alcoolisé
137;4.856739316306168;Rose;;True;Domain de la Borde;AB;;Boisson alcoolisé
265;7.93327245144641;Vin blanc;;True;Domain de la Borde;AB;;Boisson alcoolisé
435;8.035336249667441;Whisky;;True;Grants;AB;;Boisson alcoolisé
210;12.56570060079255;Bière rousse;;True;Boréale;Bio partenaire;;Boisson alcoolisé
110;11.304906603067684;Bière brune;;True;Guinness;Bio cohérence;;Boisson alcoolisé
182;8.037792249362326;Vin rouge;;True;Domaine du Moulin;AB;;Boisson alcoolisé
49;4.8813681908278195;Vin blanc;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
18;6.887509576847273;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
434;9.702935319475497;Bière rousse;;False;Boréale;;;Boisson alcoolisé
100;8.565296080599804;Bière rousse;;False;Boréale;;;Boisson alcoolisé
308;5.412554644847267;Vin blanc;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
58;6.278213530411404;Whisky;;True;William Peal;Bio cohérence;;Boisson alcoolisé
245;4.988953282700028;Rose;;True;Domaine de Villeneuve;Bio cohérence;;Boisson alcoolisé
426;7.484462027978701;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
23;11.930150435753731;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
17;4.406100322242159;Vin rouge;;True;Domaine du Moulin;AB;;Boisson alcoolisé
98;8.723173232132947;Vin blanc;;True;Domaine de Villeneuve;AB;;Boisson alcoolisé
406;6.195445217831974;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
37;10.02642870459552;Whisky;;False;Grants;;;Boisson alcoolisé
367;4.970581463838361;Bière blonde;;True;Chouffe;Bio partenaire;;Boisson alcoolisé
438;12.61723843960716;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
313;11.266189599608719;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
475;5.810097896286773;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
459;12.802756816819647;Bière blonde;;True;Chouffe;Bio cohérence;;Boisson alcoolisé
214;8.874157549650281;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
167;5.982353174335448;Vodka;;False;Poliakov;;;Boisson alcoolisé
222;11.891190746927112;Bière brune;;True;Guinness;Bio cohérence;;Boisson alcoolisé
19;4.947270395866273;Bière blonde;;True;Leffe;AB;;Boisson alcoolisé
40;7.27224815961863;Bière brune;;True;Guinness;Bio partenaire;;Boisson alcoolisé
496;12.237668062874569;Vin rouge;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
169;11.450790137201603;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
30;10.995078558906698;Bière rousse;;True;Boréale;Bio partenaire;;Boisson alcoolisé
142;9.993260432685512;Vodka;;True;Poliakov;Bio partenaire;;Boisson alcoolisé
294;7.92601670831605;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
336;5.015380544226359;Vin rouge;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
410;5.57815815342024;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
80;6.8697214295233;Bière rousse;;True;Guinness;Bio cohérence;;Boisson alcoolisé
344;11.649617407074043;Vodka;;False;Zubrowka;;;Boisson alcoolisé
474;4.57455631669994;Bière rousse;;False;Boréale;;;Boisson alcoolisé
459;4.595594628211259;Bière rousse;;False;Boréale;;;Boisson alcoolisé
11;4.709772283878818;Bière blonde;;True;Leffe;Bio cohérence;;Boisson alcoolisé
310;11.28281089860977;Vodka;;False;Poliakov;;;Boisson alcoolisé
255;6.448437099810156;Bière brune;;False;Leffe;;;Boisson alcoolisé
71;8.67361292310006;Rose;;True;Domaine du Moulin;AB;;Boisson alcoolisé
307;7.032370428727156;Bière brune;;True;Guinness;Bio cohérence;;Boisson alcoolisé
473;12.47473223283269;Vin rouge;;True;Domaine du Moulin;AB;;Boisson alcoolisé
342;8.402873611078732;Bière brune;;False;Leffe;;;Boisson alcoolisé
123;5.020481923293906;Rose;;True;Domaine du Moulin;AB;;Boisson alcoolisé
310;9.63698955701382;Vin blanc;;True;Domain de la Borde;AB;;Boisson alcoolisé
271;8.949253510524331;Bière brune;;False;Leffe;;;Boisson alcoolisé
111;5.322167104888242;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
152;10.17645822777181;Vin blanc;;False;Domaine du Moulin;;;Boisson alcoolisé
82;6.455292265788825;Vin blanc;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
420;5.703844650719811;Bière rousse;;True;Boréale;Bio partenaire;;Boisson alcoolisé
262;5.446029763815182;Vin rouge;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
267;7.224392527012627;Rose;;False;Domain de la Borde;;;Boisson alcoolisé
393;6.7007847749468015;Whisky;;True;Grants;AB;;Boisson alcoolisé
475;5.733705966992354;Vin rouge;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
228;10.911735949679866;Bière rousse;;False;Guinness;;;Boisson alcoolisé
186;5.940524043592166;Vodka;;False;Zubrowka;;;Boisson alcoolisé
349;8.160529914202012;Vin rouge;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
320;10.020269701732346;Bière rousse;;True;Boréale;AB;;Boisson alcoolisé
17;4.045870508758627;Bière rousse;;False;Boréale;;;Boisson alcoolisé
272;4.200371594918933;Vodka;;False;Zubrowka;;;Boisson alcoolisé
43;9.98789554813762;Bière rousse;;True;Guinness;Bio cohérence;;Boisson alcoolisé
182;6.167346608501131;Bière blonde;;True;Leffe;AB;;Boisson alcoolisé
133;8.437259452230336;Vodka;;False;Poliakov;;;Boisson alcoolisé
232;9.89529773946909;Vin rouge;;False;Domaine du Moulin;;;Boisson alcoolisé
378;11.30315537007406;Vin rouge;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
134;5.074851607076655;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
299;10.44049007343024;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
275;11.06640306351741;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
43;5.8640714823962945;Bière brune;;True;Guinness;Bio cohérence;;Boisson alcoolisé
403;7.997041545831821;Bière blonde;;True;Chouffe;Bio partenaire;;Boisson alcoolisé
283;6.2862790848658;Bière rousse;;False;Guinness;;;Boisson alcoolisé
242;6.872103453590602;Vin blanc;;False;Domaine de Villeneuve;;;Boisson alcoolisé
180;8.323713310716872;Bière brune;;False;Leffe;;;Boisson alcoolisé
111;4.453867235431116;Bière blonde;;False;Leffe;;;Boisson alcoolisé
319;8.755385357366254;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
491;6.912653132839543;Vodka;;False;Poliakov;;;Boisson alcoolisé
485;7.761013958349766;Whisky;;False;Grants;;;Boisson alcoolisé
307;5.322430987079141;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
291;6.4370497219958915;Whisky;;True;Grants;AB;;Boisson alcoolisé
244;7.1730777759036535;Bière rousse;;False;Guinness;;;Boisson alcoolisé
71;11.018470675113342;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
372;8.278398570379869;Vin rouge;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
458;7.849013929569815;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
173;6.734552324508363;Vodka;;False;Poliakov;;;Boisson alcoolisé
455;7.91442946109389;Vodka;;True;Poliakov;Bio cohérence;;Boisson alcoolisé
22;9.773217398799243;Vodka;;False;Zubrowka;;;Boisson alcoolisé
14;8.480434034869917;Rose;;True;Domaine du Moulin;Bio partenaire;;Boisson alcoolisé
32;7.168740413743561;Rose;;True;Domaine du Moulin;AB;;Boisson alcoolisé
82;8.896974158314649;Vin rouge;;False;Domaine de Villeneuve;;;Boisson alcoolisé
415;11.48918656646789;Whisky;;True;Jack Daniels;Bio cohérence;;Boisson alcoolisé
266;6.931475498350529;Whisky;;False;Jack Daniels;;;Boisson alcoolisé
266;7.7427436158004515;Vodka;;False;Zubrowka;;;Boisson alcoolisé
137;7.224676683254642;Whisky;;False;William Peal;;;Boisson alcoolisé
90;8.213795553160288;Rose;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
231;9.713751605684473;Vodka;;True;Zubrowka;Bio partenaire;;Boisson alcoolisé
82;8.05472606754948;Bière rousse;;True;Boréale;AB;;Boisson alcoolisé
116;7.007117400012717;Whisky;;True;Grants;Bio cohérence;;Boisson alcoolisé
437;6.42469567850074;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
351;9.995644655527098;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
283;7.5247781002750225;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
222;8.42688643270043;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
423;8.048253668872903;Whisky;;True;Jack Daniels;Bio cohérence;;Boisson alcoolisé
239;9.912763857573877;Vin blanc;;True;Domaine de Villeneuve;AB;;Boisson alcoolisé
200;5.804588939696232;Bière brune;;False;Guinness;;;Boisson alcoolisé
466;7.256545402417512;Bière rousse;;True;Boréale;Bio partenaire;;Boisson alcoolisé
56;4.071756953714999;Bière rousse;;False;Guinness;;;Boisson alcoolisé
52;8.976994772431905;Bière rousse;;False;Guinness;;;Boisson alcoolisé
98;4.315420882641798;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
351;10.014643775494585;Bière blonde;;True;Leffe;Bio partenaire;;Boisson alcoolisé
108;10.346193719103402;Vin rouge;;False;Domain de la Borde;;;Boisson alcoolisé
421;8.78311433384345;Rose;;False;Domaine de Villeneuve;;;Boisson alcoolisé
250;7.157164612140577;Vin blanc;;True;Domain de la Borde;Bio cohérence;;Boisson alcoolisé
463;6.293415310474917;Vodka;;False;Zubrowka;;;Boisson alcoolisé
228;6.479255761102889;Whisky;;False;William Peal;;;Boisson alcoolisé
105;10.906527888881184;Rose;;True;Domaine du Moulin;Bio cohérence;;Boisson alcoolisé
458;7.10297993580916;Whisky;;True;Jack Daniels;AB;;Boisson alcoolisé
141;6.465297181830584;Bière blonde;;False;Chouffe;;;Boisson alcoolisé
201;11.65559581257535;Vin blanc;;True;Domaine de Villeneuve;Bio partenaire;;Boisson alcoolisé
385;4.671291883634026;Vin rouge;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
460;9.946375164360163;Rose;;False;Domaine du Moulin;;;Boisson alcoolisé
86;4.519568163161592;Rose;;True;Domain de la Borde;Bio partenaire;;Boisson alcoolisé
379;7.366528960960625;Rose;;False;Domaine de Villeneuve;;;Boisson alcoolisé
461;5.05615291827489;Vodka;;False;Poliakov;;;Boisson alcoolisé
160;5.0841195522519875;Vodka;;False;Zubrowka;;;Boisson alcoolisé
499;13.011599551495339;Rose;;True;Domain de la Borde;AB;;Boisson alcoolisé
76;8.371374583367366;Vodka;;False;Zubrowka;;;Boisson alcoolisé
311;8.768841145665235;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
363;11.149540795384528;Bière brune;;True;Leffe;AB;;Boisson alcoolisé
313;9.156640602724384;Vodka;;False;Zubrowka;;;Boisson alcoolisé
381;11.536458951279371;Whisky;;True;Jack Daniels;Bio cohérence;;Boisson alcoolisé
441;8.214671347946748;Vin blanc;;False;Domain de la Borde;;;Boisson alcoolisé
