date;rembourse;status;avis;note;ID_compte;id_produit;quantite
2021-05-06 16:41:41.000118;False;Livré;Eius modi sed etincidunt dolor non amet eius.;3;6069;8352;185
2021-05-13 16:41:41.000121;False;Livré;;3;1130;9591;411
2021-05-12 16:41:41.000129;False;Livré;Etincidunt velit consectetur neque adipisci.;0;5409;1194;84
2021-05-06 16:41:41.000133;False;Annulé;;;2744;5566;247
2021-05-08 16:41:41.000141;True;Annulé;Consectetur adipisci non modi neque neque.;;8880;1380;46
2021-05-11 16:41:41.000145;False;Livré;;4;3598;5049;52
2021-05-15 16:41:41.000149;False;Livré;;1;5661;490;257
2021-05-06 16:41:41.000153;False;Livré;;5;508;9805;42
2021-05-11 16:41:41.000163;False;Livré;Amet modi magnam ipsum dolor numquam non.;;268;2136;132
2021-05-08 16:41:41.000167;False;Annulé;;3;3531;3458;368
2021-05-07 16:41:41.000178;False;Annulé;Velit voluptatem magnam labore est ipsum ut neque.;2;2837;2632;177
2021-05-11 16:41:41.000181;False;Annulé;;;3826;8305;288
2021-05-08 16:41:41.000185;False;En cours;;;7670;3690;27
2021-05-10 16:41:41.000192;False;Annulé;Sed velit aliquam ipsum.;;7133;4709;2
2021-05-10 16:41:41.000196;False;Annulé;;3;8986;2791;268
2021-05-12 16:41:41.000200;False;Livré;;0;5646;3190;116
2021-05-12 16:41:41.000204;False;Livré;;3;6951;347;20
2021-05-06 16:41:41.000212;False;Livré;Eius sit modi voluptatem tempora eius.;4;9180;1395;327
2021-05-07 16:41:41.000219;False;En cours;Modi labore non dolorem.;;3240;2971;329
2021-05-10 16:41:41.000229;True;Annulé;Neque quiquia labore dolore aliquam dolor dolore ut.;4;7566;60;200
2021-05-10 16:41:41.000237;False;Annulé;Dolor quisquam numquam quisquam quisquam non eius.;;7784;9700;356
2021-05-12 16:41:41.000241;False;Livré;;;2244;572;431
2021-05-15 16:41:41.000250;False;Livré;Adipisci porro aliquam numquam sed quisquam consectetur amet.;;2401;2506;130
2021-05-12 16:41:41.000262;False;Livré;Velit quaerat voluptatem porro amet etincidunt ipsum dolore.;5;7106;2434;30
2021-05-10 16:41:41.000273;True;Annulé;Porro tempora aliquam numquam tempora neque voluptatem.;2;9367;9319;59
2021-05-11 16:41:41.000283;True;Annulé;Numquam sit labore sed sed quaerat quisquam quisquam.;;5529;4845;24
2021-05-10 16:41:41.000291;False;Livré;Quiquia dolorem voluptatem porro ut.;2;1677;2014;32
2021-05-11 16:41:41.000295;False;Livré;;4;7304;4561;26
2021-05-11 16:41:41.000303;False;Livré;Etincidunt modi ut neque non labore.;;7945;1701;111
2021-05-11 16:41:41.000307;False;Annulé;;3;7191;4035;263
2021-05-15 16:41:41.000310;False;Annulé;;5;6225;3310;48
2021-05-15 16:41:41.000314;False;Annulé;;;4207;8380;85
2021-05-08 16:41:41.000322;False;Livré;Aliquam quaerat quisquam aliquam labore etincidunt quisquam.;;9936;9186;16
2021-05-07 16:41:41.000331;False;Livré;Est modi etincidunt labore consectetur consectetur eius adipisci.;1;2953;7780;100
2021-05-09 16:41:41.000335;False;En cours;;3;8711;4362;95
2021-05-06 16:41:41.000343;False;En cours;Dolor porro porro modi.;0;2769;1100;19
2021-05-06 16:41:41.000349;False;En cours;;0;6714;9989;166
2021-05-07 16:41:41.000358;False;En cours;Sed quiquia numquam aliquam sit dolorem dolore eius.;;6475;8567;50
2021-05-09 16:41:41.000361;False;Annulé;;;4652;6264;61
2021-05-13 16:41:41.000369;False;Livré;Amet est voluptatem dolorem consectetur aliquam.;;4555;8153;134
2021-05-06 16:41:41.000379;False;Annulé;Est quiquia magnam dolore sit numquam.;5;3046;1909;11
2021-05-13 16:41:41.000387;False;Livré;Sit eius quisquam dolor.;;1998;1021;471
2021-05-09 16:41:41.000394;False;Livré;Aliquam voluptatem est eius.;;5773;220;153
2021-05-10 16:41:41.000403;False;En cours;Etincidunt dolor ut ipsum dolorem dolore.;4;2504;5836;326
2021-05-08 16:41:41.000407;False;En cours;;1;7202;1698;95
2021-05-12 16:41:41.000410;False;En cours;;5;247;5350;20
2021-05-15 16:41:41.000419;True;Annulé;Sed magnam amet magnam ut adipisci dolor adipisci.;;6696;2982;19
2021-05-06 16:41:41.000423;False;Livré;;;1383;2480;9
2021-05-10 16:41:41.000431;True;Annulé;Sed labore quaerat labore etincidunt.;;9757;9625;196
2021-05-13 16:41:41.000436;False;Livré;;5;3917;2877;0
2021-05-11 16:41:41.000440;False;Livré;;4;9757;3006;131
2021-05-08 16:41:41.000444;False;En cours;;0;8450;2473;238
2021-05-14 16:41:41.000452;False;Livré;Dolor dolorem dolorem sit etincidunt quaerat labore.;;1291;6858;231
2021-05-15 16:41:41.000460;False;Annulé;Labore labore eius dolor quisquam.;4;8547;3581;375
2021-05-11 16:41:41.000464;False;En cours;;3;9751;754;91
2021-05-06 16:41:41.000475;False;Annulé;Porro voluptatem adipisci quisquam neque dolore porro eius.;;4296;4509;301
2021-05-14 16:41:41.000479;False;Livré;;;1469;5721;88
2021-05-10 16:41:41.000487;False;Livré;Sed quisquam eius ut etincidunt non.;;4041;5717;5
2021-05-07 16:41:41.000491;False;Livré;;;6213;3008;29
2021-05-13 16:41:41.000494;False;En cours;;3;9174;211;38
2021-05-15 16:41:41.000498;True;Annulé;;;9364;6610;136
2021-05-13 16:41:41.000502;False;Livré;;0;7523;7541;80
2021-05-10 16:41:41.000511;False;En cours;Labore amet dolore voluptatem neque.;3;7923;6010;21
2021-05-13 16:41:41.000515;False;Annulé;;5;7533;9701;6
2021-05-13 16:41:41.000523;False;Livré;Sit ut quaerat labore est dolor.;3;4428;3709;390
2021-05-15 16:41:41.000531;False;En cours;Quaerat velit etincidunt non.;4;5895;7045;61
2021-05-13 16:41:41.000540;False;Livré;Adipisci velit voluptatem ipsum quisquam adipisci ut labore.;;872;2684;27
2021-05-13 16:41:41.000548;False;Annulé;Adipisci ut tempora dolorem.;;7924;1175;168
2021-05-15 16:41:41.000551;False;En cours;;;6547;8515;138
2021-05-09 16:41:41.000555;False;Livré;;;7427;4853;46
2021-05-13 16:41:41.000558;False;Annulé;;;3856;2744;34
2021-05-11 16:41:41.000561;True;Annulé;;2;2858;8976;24
2021-05-07 16:41:41.000569;False;Livré;Consectetur ut sed neque aliquam.;;3761;4415;276
2021-05-06 16:41:41.000573;True;Annulé;;0;6969;7270;2
2021-05-14 16:41:41.000582;False;En cours;Velit sed est aliquam quiquia voluptatem quisquam eius.;0;4057;4433;51
2021-05-06 16:41:41.000592;False;En cours;Modi labore modi velit voluptatem.;;567;5172;31
2021-05-07 16:41:41.000596;False;Annulé;;1;6138;5;16
2021-05-08 16:41:41.000607;False;Annulé;Numquam quiquia magnam aliquam non quisquam est.;3;3863;1599;61
2021-05-10 16:41:41.000616;False;Livré;Quaerat quiquia aliquam consectetur aliquam numquam.;;3770;2937;3
2021-05-11 16:41:41.000619;False;Livré;;1;7922;3613;150
2021-05-07 16:41:41.000623;False;En cours;;4;9616;915;33
2021-05-08 16:41:41.000627;False;Livré;;3;9790;9563;266
2021-05-06 16:41:41.000634;False;En cours;Magnam voluptatem dolorem non.;;5915;1611;321
2021-05-07 16:41:41.000644;False;Annulé;Consectetur ipsum sit non neque sed ipsum labore.;0;1115;9942;19
2021-05-11 16:41:41.000654;False;Livré;Eius neque dolorem quaerat magnam labore.;2;7167;2071;15
2021-05-12 16:41:41.000663;False;Livré;Quiquia numquam tempora ipsum ipsum magnam ipsum dolor.;;8384;3645;236
2021-05-15 16:41:41.000668;True;Annulé;;5;1687;4496;85
2021-05-13 16:41:41.000677;False;Annulé;Dolore est numquam numquam.;4;7709;2494;151
2021-05-15 16:41:41.000686;False;Livré;Amet porro sit labore.;;3554;8911;141
2021-05-07 16:41:41.000690;True;Annulé;;;1115;9755;149
2021-05-10 16:41:41.000694;False;En cours;;3;5090;6546;231
2021-05-06 16:41:41.000697;False;Annulé;;1;4181;6599;61
2021-05-13 16:41:41.000702;False;En cours;;;90;1047;127
2021-05-08 16:41:41.000710;True;Annulé;Adipisci porro quisquam etincidunt.;2;9055;7117;32
2021-05-08 16:41:41.000717;False;Annulé;;;3783;7748;4
2021-05-09 16:41:41.000745;False;Livré;Sit labore dolor dolore tempora dolorem magnam quaerat.;;4223;6057;24
2021-05-11 16:41:41.000754;False;Livré;Labore tempora magnam consectetur quiquia.;2;779;7105;1
2021-05-08 16:41:41.000764;True;Annulé;Sed est numquam eius non quiquia ipsum velit.;;4327;5412;53
2021-05-08 16:41:41.000773;False;En cours;Sed velit modi aliquam tempora non magnam.;1;6216;4718;32
2021-05-12 16:41:41.000794;True;Annulé;Modi amet dolor dolore numquam amet dolor.;;8876;783;129
2021-05-10 16:41:41.000799;False;Annulé;;1;9055;8589;214
2021-05-06 16:41:41.000806;False;Livré;;1;7190;6433;117
2021-05-12 16:41:41.000813;False;En cours;Quiquia est eius numquam.;;6310;8300;124
2021-05-09 16:41:41.000817;False;En cours;;0;1526;6604;34
2021-05-14 16:41:41.000821;False;Livré;;;4962;9568;76
2021-05-10 16:41:41.000829;False;Livré;Modi dolor sit porro neque.;4;624;9174;0
2021-05-12 16:41:41.000838;False;Annulé;Eius voluptatem ipsum quisquam adipisci labore sit adipisci.;2;6833;3609;4
2021-05-15 16:41:41.000842;False;Livré;;;4140;9684;159
2021-05-15 16:41:41.000850;False;En cours;Neque quiquia dolor modi etincidunt adipisci amet.;;760;6086;199
2021-05-14 16:41:41.000858;False;Livré;Quisquam labore amet neque porro.;;7511;1121;63
2021-05-09 16:41:41.000862;False;En cours;;0;900;2252;443
2021-05-10 16:41:41.000865;False;Livré;;;4472;9680;133
2021-05-10 16:41:41.000874;False;Annulé;Dolor consectetur tempora voluptatem.;1;1631;7981;290
2021-05-09 16:41:41.000878;True;Annulé;;;6149;6038;160
2021-05-11 16:41:41.000882;False;En cours;;;5375;7813;309
2021-05-10 16:41:41.000886;False;En cours;;;2504;810;16
2021-05-13 16:41:41.000889;False;Livré;;;3918;3539;306
2021-05-09 16:41:41.000899;False;En cours;Ut quisquam magnam magnam voluptatem aliquam dolorem modi.;1;7326;1169;250
2021-05-07 16:41:41.000906;False;En cours;Quisquam neque dolore labore.;;8400;2226;4
2021-05-09 16:41:41.000914;True;Annulé;Amet dolor est quisquam numquam labore.;;7522;3390;24
2021-05-12 16:41:41.000918;True;Annulé;;;271;7013;236
2021-05-15 16:41:41.000922;True;Annulé;;4;9264;2738;293
2021-05-11 16:41:41.000929;True;Annulé;Sit ipsum eius modi.;;842;5600;80
2021-05-12 16:41:41.000937;False;En cours;Neque quiquia non ipsum porro.;5;6333;3450;211
2021-05-14 16:41:41.000946;False;Livré;Dolorem velit numquam velit etincidunt dolor dolore.;;8689;3567;64
2021-05-14 16:41:41.000954;False;En cours;Velit ut adipisci ut sed.;;4769;7481;51
2021-05-13 16:41:41.000957;False;Livré;;;756;9954;1
2021-05-08 16:41:41.000963;False;En cours;;;2205;8061;157
2021-05-08 16:41:41.000972;False;Annulé;Quaerat sit sit adipisci dolorem consectetur dolorem.;;5530;486;113
2021-05-08 16:41:41.000980;False;Livré;Amet modi labore aliquam quisquam.;2;6172;2275;134
2021-05-14 16:41:41.000983;False;En cours;;;2578;9546;16
2021-05-13 16:41:41.000987;False;En cours;;;3722;3715;393
2021-05-12 16:41:41.000991;False;En cours;;1;3541;3608;189
2021-05-10 16:41:41.001000;False;En cours;Modi est neque est adipisci.;2;7389;9464;54
2021-05-13 16:41:41.001008;False;En cours;Ipsum tempora voluptatem porro.;2;8442;4094;0
2021-05-14 16:41:41.001012;False;En cours;;0;882;7190;42
2021-05-12 16:41:41.001015;False;En cours;;;7072;8300;147
2021-05-13 16:41:41.001024;True;Annulé;Amet porro tempora numquam aliquam porro non aliquam.;2;5103;5746;175
2021-05-09 16:41:41.001033;False;Livré;Amet velit sed amet consectetur ipsum etincidunt.;;6991;6217;84
2021-05-13 16:41:41.001037;True;Annulé;;1;7363;7441;210
2021-05-10 16:41:41.001046;True;Annulé;Modi voluptatem tempora eius dolorem aliquam.;1;9354;3937;16
2021-05-14 16:41:41.001050;False;Livré;;;5358;6709;368
2021-05-08 16:41:41.001054;False;Livré;;;9271;7918;28
2021-05-08 16:41:41.001062;True;Annulé;Modi sit est consectetur dolor est.;3;8836;2339;67
2021-05-12 16:41:41.001073;False;En cours;Sit eius ipsum consectetur velit voluptatem modi.;5;3713;6856;14
2021-05-06 16:41:41.001082;False;Annulé;Ipsum tempora porro adipisci tempora dolorem neque.;0;8942;9259;149
2021-05-12 16:41:41.001090;False;Livré;Non quaerat quisquam quaerat ipsum tempora.;;9072;706;11
2021-05-14 16:41:41.001098;True;Annulé;Amet modi neque neque tempora.;;6169;6253;1
2021-05-10 16:41:41.001102;False;Annulé;;;5361;1603;63
2021-05-09 16:41:41.001106;True;Annulé;;4;3592;4923;85
2021-05-13 16:41:41.001110;False;Livré;;0;2383;7219;138
2021-05-08 16:41:41.001116;False;Annulé;;1;5401;5684;215
2021-05-09 16:41:41.001125;False;En cours;Quaerat tempora adipisci tempora quiquia sit.;3;2769;7851;70
2021-05-10 16:41:41.001130;False;En cours;;;9871;9543;282
2021-05-14 16:41:41.001139;False;En cours;Sed velit quiquia eius neque modi dolorem quisquam.;2;2239;8055;67
2021-05-14 16:41:41.001148;True;Annulé;Dolorem amet sed modi modi dolorem labore est.;;8646;7527;107
2021-05-11 16:41:41.001156;False;En cours;Dolorem etincidunt dolorem labore quisquam.;;5815;135;19
2021-05-06 16:41:41.001159;False;Annulé;;;8679;700;97
2021-05-06 16:41:41.001163;False;Livré;;0;5761;3560;43
2021-05-11 16:41:41.001167;False;Livré;;4;7150;1806;61
2021-05-07 16:41:41.001170;False;Livré;;;7847;8443;117
2021-05-09 16:41:41.001179;False;En cours;Est est aliquam aliquam sed quiquia quiquia.;;9023;2287;144
2021-05-13 16:41:41.001183;False;Livré;;3;4090;7342;444
2021-05-15 16:41:41.001187;False;En cours;;3;965;2601;54
2021-05-12 16:41:41.001195;False;En cours;Voluptatem ipsum velit est ut voluptatem.;2;7425;9105;19
2021-05-12 16:41:41.001203;False;En cours;Dolor consectetur quisquam quisquam.;1;2153;366;63
2021-05-10 16:41:41.001212;False;Livré;Modi sit amet magnam porro.;;7941;5982;136
2021-05-11 16:41:41.001221;False;Annulé;Sed dolor etincidunt aliquam magnam sit magnam.;4;1628;4610;381
2021-05-15 16:41:41.001225;False;Livré;;;2407;3977;92
2021-05-13 16:41:41.001232;False;Livré;Quiquia porro eius sed.;0;941;64;71
2021-05-14 16:41:41.001236;True;Annulé;;;445;4287;361
2021-05-14 16:41:41.001239;False;Livré;;;9899;4550;387
2021-05-13 16:41:41.001243;False;Annulé;;1;5599;9759;31
2021-05-15 16:41:41.001252;False;Livré;Ipsum labore ut adipisci est adipisci est.;;8852;1006;284
2021-05-13 16:41:41.001255;False;Annulé;;;9851;2571;137
2021-05-10 16:41:41.001266;False;Livré;Tempora modi quisquam quiquia dolore porro quiquia non.;;8983;735;109
2021-05-15 16:41:41.001274;False;Livré;Adipisci ut voluptatem est sit ipsum.;;5835;1536;207
2021-05-13 16:41:41.001278;False;Livré;;;1784;4379;9
2021-05-13 16:41:41.001287;False;Annulé;Quiquia consectetur numquam etincidunt quaerat quaerat ipsum amet.;0;8823;693;301
2021-05-09 16:41:41.001296;False;En cours;Neque velit modi labore consectetur.;;9468;2467;174
2021-05-12 16:41:41.001300;False;En cours;;;8795;9497;382
2021-05-12 16:41:41.001308;False;Livré;Etincidunt quiquia est dolorem est sit.;;9833;3087;6
2021-05-12 16:41:41.001316;False;En cours;Sit ut quaerat modi.;0;9102;4503;210
2021-05-10 16:41:41.001325;False;En cours;Quaerat porro dolor non non labore numquam etincidunt.;4;1269;5205;185
2021-05-11 16:41:41.001333;False;Annulé;Sed amet amet quaerat labore amet.;3;5589;4859;29
2021-05-10 16:41:41.001337;False;En cours;;2;7523;1178;199
2021-05-07 16:41:41.001341;False;Livré;;;4635;6360;244
2021-05-14 16:41:41.001344;False;Annulé;;;2188;6321;30
2021-05-07 16:41:41.001353;False;Livré;Voluptatem est amet velit adipisci neque.;1;7571;8439;65
2021-05-10 16:41:41.001356;False;Livré;;1;5455;9465;210
2021-05-07 16:41:41.001364;False;Annulé;Labore tempora sed quaerat.;;8716;4082;47
2021-05-15 16:41:41.001372;True;Annulé;Ut voluptatem dolorem dolore velit magnam.;3;6098;6653;5
2021-05-13 16:41:41.001382;True;Annulé;Quaerat dolorem non sed.;0;2214;7661;33
2021-05-09 16:41:41.001386;False;Annulé;;1;1279;8750;306
2021-05-06 16:41:41.001393;False;Livré;Sed eius magnam eius.;5;141;9086;365
2021-05-07 16:41:41.001402;False;Livré;Quisquam eius sit porro dolorem amet.;5;1970;7810;468
2021-05-10 16:41:41.001410;False;Livré;Est amet adipisci numquam eius quisquam.;;4929;5404;260
2021-05-07 16:41:41.001414;False;Livré;;;3457;9502;64
2021-05-12 16:41:41.001417;False;Livré;;;196;9930;116
2021-05-15 16:41:41.001426;False;Annulé;Dolore dolor quiquia labore eius porro.;2;4377;6575;201
2021-05-13 16:41:41.001429;False;Annulé;;0;3864;4356;86
2021-05-12 16:41:41.001433;True;Annulé;;;7442;3073;78
2021-05-15 16:41:41.001441;False;Livré;Neque magnam ipsum modi neque.;3;3197;9055;65
2021-05-11 16:41:41.001449;False;Annulé;Amet aliquam non est modi modi.;;4658;8574;109
2021-05-07 16:41:41.001460;True;Annulé;Aliquam tempora quaerat labore voluptatem non aliquam numquam.;;4966;6917;2
2021-05-13 16:41:41.001470;False;En cours;Sed sit porro dolorem sed labore adipisci.;;6110;6979;330
2021-05-07 16:41:41.001479;False;En cours;Dolor neque amet sed labore numquam.;4;7953;9108;42
2021-05-11 16:41:41.001488;True;Annulé;Numquam amet dolore etincidunt adipisci aliquam eius quaerat.;;3253;2779;57
2021-05-09 16:41:41.001495;False;En cours;Magnam non voluptatem etincidunt.;;2494;1303;28
2021-05-08 16:41:41.001499;False;En cours;;;1709;8216;151
2021-05-11 16:41:41.001502;False;Livré;;;4647;6196;237
2021-05-06 16:41:41.001506;False;En cours;;2;6957;7571;128
2021-05-14 16:41:41.001515;False;Livré;Neque eius etincidunt voluptatem.;1;918;7154;80
2021-05-09 16:41:41.001523;False;Livré;Quiquia dolore voluptatem neque dolorem.;;7123;1693;173
2021-05-14 16:41:41.001532;False;Annulé;Non labore sed dolore amet labore.;;8983;8307;174
2021-05-13 16:41:41.001539;False;Livré;Amet non velit dolor quiquia labore.;;6623;6772;67
2021-05-15 16:41:41.001544;False;En cours;;1;1056;1896;259
2021-05-12 16:41:41.001551;False;Annulé;Quiquia est dolor dolorem.;;7995;7610;101
2021-05-11 16:41:41.001561;False;Annulé;Adipisci adipisci non amet neque aliquam aliquam.;;6183;803;156
2021-05-13 16:41:41.001570;True;Annulé;Voluptatem aliquam quiquia dolor adipisci consectetur quaerat.;;8995;8234;173
2021-05-11 16:41:41.001579;False;Annulé;Dolor porro etincidunt ut magnam quisquam.;1;3330;2551;308
2021-05-06 16:41:41.001587;False;Annulé;Amet magnam sed amet numquam quiquia.;;7749;9012;60
2021-05-07 16:41:41.001596;False;Livré;Aliquam adipisci voluptatem magnam ipsum non etincidunt.;5;738;5958;66
2021-05-07 16:41:41.001599;False;Livré;;;7846;5831;383
2021-05-07 16:41:41.001607;False;Livré;Neque numquam non porro.;5;155;5192;107
2021-05-06 16:41:41.001615;False;Livré;Sit tempora tempora eius dolor.;5;3497;9441;352
2021-05-13 16:41:41.001624;False;Livré;Etincidunt dolore magnam dolor est ipsum velit tempora.;;2438;5372;187
2021-05-06 16:41:41.001628;False;Livré;;5;8455;186;119
2021-05-12 16:41:41.001631;False;Livré;;2;2903;8977;328
2021-05-12 16:41:41.001635;False;En cours;;;2142;4337;468
2021-05-10 16:41:41.001638;False;Livré;;;4630;2490;105
2021-05-08 16:41:41.001648;False;En cours;Adipisci tempora dolor quiquia ipsum est voluptatem.;5;7803;3469;403
2021-05-15 16:41:41.001657;False;Livré;Non sit est voluptatem sit ut voluptatem.;5;9367;4730;135
2021-05-10 16:41:41.001660;True;Annulé;;0;3922;2779;60
2021-05-14 16:41:41.001669;False;Livré;Quaerat magnam sit sed quaerat quaerat aliquam.;4;4857;5211;135
2021-05-09 16:41:41.001673;False;Livré;;;1916;2352;182
2021-05-14 16:41:41.001676;True;Annulé;;5;9719;5941;32
2021-05-11 16:41:41.001680;False;Livré;;2;7597;3845;13
2021-05-11 16:41:41.001688;False;Annulé;Ut dolorem dolore est quisquam neque porro voluptatem.;;3494;7855;154
2021-05-08 16:41:41.001693;False;Annulé;;;1951;2678;35
2021-05-11 16:41:41.001696;True;Annulé;;0;6926;3345;242
2021-05-14 16:41:41.001700;False;En cours;;;8302;8709;0
2021-05-11 16:41:41.001707;True;Annulé;Non porro numquam est.;;5305;1144;343
2021-05-06 16:41:41.001711;False;Livré;;;5198;561;43
2021-05-12 16:41:41.001721;False;En cours;Modi aliquam quiquia velit ut.;2;795;3147;149
2021-05-13 16:41:41.001725;False;En cours;;0;2815;1052;129
2021-05-11 16:41:41.001733;True;Annulé;Consectetur voluptatem modi numquam velit dolor.;5;8422;3407;55
2021-05-11 16:41:41.001737;True;Annulé;;;8506;2846;49
2021-05-15 16:41:41.001740;False;Annulé;;;5643;5995;24
2021-05-10 16:41:41.001744;False;Livré;;2;9287;9512;145
2021-05-06 16:41:41.001747;True;Annulé;;5;5174;3006;264
2021-05-07 16:41:41.001756;False;En cours;Amet porro quaerat ipsum sed velit neque.;;3951;4707;17
2021-05-07 16:41:41.001764;False;En cours;Numquam sed consectetur magnam.;2;7143;9448;191
2021-05-08 16:41:41.001767;False;Livré;;;7143;8018;50
2021-05-06 16:41:41.001777;False;Livré;Velit voluptatem est labore adipisci est.;1;2117;4022;17
2021-05-06 16:41:41.001781;False;Annulé;;1;5387;2795;120
2021-05-06 16:41:41.001790;True;Annulé;Dolor etincidunt magnam sit velit est non non.;4;1424;415;1
2021-05-12 16:41:41.001801;True;Annulé;Modi eius dolore voluptatem tempora modi amet.;5;9569;2218;275
2021-05-06 16:41:41.001805;False;Livré;;;8677;5779;61
2021-05-08 16:41:41.001815;False;Annulé;Modi velit neque amet est dolor.;1;5781;766;304
2021-05-08 16:41:41.001819;False;Livré;;;4211;654;16
2021-05-08 16:41:41.001824;False;En cours;;5;9832;950;7
2021-05-07 16:41:41.001834;False;Annulé;Aliquam adipisci numquam numquam non voluptatem est ut.;1;1377;9444;47
2021-05-15 16:41:41.001842;True;Annulé;Aliquam quaerat etincidunt sed est.;;9026;4371;16
2021-05-09 16:41:41.001852;False;Livré;Sed voluptatem est magnam modi sit ipsum.;;5990;3095;5
2021-05-15 16:41:41.001860;False;En cours;Quiquia dolorem dolorem amet sed.;;2835;4248;3
2021-05-11 16:41:41.001868;False;Annulé;Tempora sit velit quisquam labore etincidunt.;3;1406;4513;178
2021-05-08 16:41:41.001872;False;En cours;;;22;6631;198
2021-05-09 16:41:41.001879;False;Livré;Magnam modi amet neque.;4;2063;9710;8
2021-05-07 16:41:41.001883;False;Livré;;2;3378;56;21
2021-05-10 16:41:41.001893;False;En cours;Est modi sit sed ipsum est.;3;2459;4479;371
2021-05-07 16:41:41.001897;False;Annulé;;;9456;4442;59
2021-05-08 16:41:41.001905;False;Livré;Non neque magnam adipisci.;1;5259;6005;143
2021-05-11 16:41:41.001909;False;Livré;;1;8103;7546;174
2021-05-14 16:41:41.001917;False;Livré;Dolorem velit quaerat dolore aliquam.;5;1114;8695;270
2021-05-13 16:41:41.001927;False;Livré;Voluptatem eius sit etincidunt tempora.;5;1893;2899;190
2021-05-09 16:41:41.001931;False;Livré;;2;9049;6719;213
2021-05-10 16:41:41.001940;True;Annulé;Sit aliquam labore dolor eius sit numquam.;;1483;9843;315
2021-05-09 16:41:41.001948;False;Livré;Tempora eius etincidunt etincidunt porro.;;8678;1507;30
2021-05-06 16:41:41.001952;False;En cours;;3;8445;8603;274
2021-05-08 16:41:41.001960;False;Annulé;Sit est eius amet consectetur.;;2053;2524;193
2021-05-12 16:41:41.001969;False;Annulé;Consectetur quisquam quisquam adipisci quisquam neque labore quiquia.;;5950;5851;283
2021-05-08 16:41:41.001977;False;En cours;Porro ipsum dolore velit neque porro.;;8567;4063;92
2021-05-11 16:41:41.001988;True;Annulé;Aliquam sed amet sit sed voluptatem dolorem adipisci.;;2861;9729;133
2021-05-09 16:41:41.001992;False;Annulé;;;9771;441;1
2021-05-14 16:41:41.001995;False;Annulé;;;409;5095;34
2021-05-15 16:41:41.001999;False;En cours;;4;1669;3349;149
2021-05-10 16:41:41.002002;False;Livré;;4;4571;4419;42
2021-05-06 16:41:41.002006;False;En cours;;;9098;8141;77
2021-05-12 16:41:41.002014;False;En cours;Dolor dolore etincidunt amet sed tempora adipisci tempora.;1;7228;4030;126
2021-05-08 16:41:41.002018;False;En cours;;;7418;7360;270
2021-05-09 16:41:41.002026;True;Annulé;Non etincidunt magnam etincidunt labore labore.;;2920;3336;52
2021-05-11 16:41:41.002034;False;En cours;Quaerat sit modi adipisci quaerat.;3;8769;7291;214
2021-05-07 16:41:41.002039;False;Livré;;;7556;7066;379
2021-05-07 16:41:41.002047;False;Livré;Numquam dolorem est sed.;4;2374;554;69
2021-05-15 16:41:41.002055;True;Annulé;Dolorem tempora tempora quiquia ut sed.;;3034;8843;6
2021-05-08 16:41:41.002060;False;Livré;;2;6679;2873;4
2021-05-10 16:41:41.002064;False;Livré;;;4104;2163;91
2021-05-12 16:41:41.002068;False;Livré;;0;8961;2026;46
2021-05-07 16:41:41.002076;False;Annulé;Tempora porro neque non neque porro.;4;8795;7590;321
2021-05-06 16:41:41.002079;False;En cours;;;1998;4479;89
2021-05-07 16:41:41.002083;True;Annulé;;0;2248;3937;10
2021-05-06 16:41:41.002091;False;Annulé;Quisquam labore tempora numquam magnam.;;3093;7500;229
2021-05-12 16:41:41.002099;False;Annulé;Modi dolore magnam aliquam est.;;3761;7518;59
2021-05-14 16:41:41.002107;True;Annulé;Labore est est modi ipsum.;;6435;8671;103
2021-05-10 16:41:41.002111;False;Annulé;;;9683;7139;69
2021-05-10 16:41:41.002120;False;Annulé;Quisquam tempora dolore ipsum magnam ipsum amet.;1;7526;942;343
2021-05-14 16:41:41.002124;False;Livré;;5;5120;8330;317
2021-05-13 16:41:41.002133;False;En cours;Dolore dolore aliquam velit voluptatem consectetur dolorem.;1;5693;49;6
2021-05-14 16:41:41.002143;False;Annulé;Tempora numquam numquam non etincidunt numquam dolore.;;565;9279;355
2021-05-11 16:41:41.002147;False;Livré;;;1931;5479;199
2021-05-14 16:41:41.002150;False;En cours;;;2213;5599;34
2021-05-06 16:41:41.002153;False;Livré;;;7438;307;2
2021-05-12 16:41:41.002162;False;Annulé;Dolor numquam est non labore modi.;3;9617;1586;49
2021-05-11 16:41:41.002166;False;En cours;;;8310;945;276
2021-05-13 16:41:41.002169;False;En cours;;;7617;4268;276
2021-05-15 16:41:41.002172;True;Annulé;;;1660;8647;239
2021-05-11 16:41:41.002180;False;Livré;Labore dolorem neque non.;;4498;5105;5
2021-05-06 16:41:41.002189;False;En cours;Est consectetur adipisci modi sit numquam dolor.;4;8452;6518;21
2021-05-06 16:41:41.002199;False;Annulé;Ipsum labore amet consectetur amet est ut.;;2728;4971;35
2021-05-11 16:41:41.002207;False;En cours;Velit velit velit numquam.;;1732;7563;127
2021-05-13 16:41:41.002211;True;Annulé;;;758;7025;171
2021-05-11 16:41:41.002220;False;Livré;Dolor adipisci porro dolore.;;4729;4849;367
2021-05-09 16:41:41.002230;False;Livré;Est dolorem aliquam numquam adipisci adipisci est aliquam.;;849;4657;114
2021-05-12 16:41:41.002235;False;Annulé;;1;9368;9028;18
